"","participant.label","age","gender","income","education","conservative_liberal","conservative_liberal.binary","cc_concern.mean","policy.support.total","policy","support","policy2","type","support.f"
"2129","5ea051f6ef1e88000bbae035",71,"Male","< 18.000£","Compulsory education",6,"right-leaning",2.25,3.08333333333333,"subsidies RE projects",5,"subsidies RE projects","subsidy","5"
"2130","5ea051f6ef1e88000bbae035",71,"Male","< 18.000£","Compulsory education",6,"right-leaning",2.25,3.08333333333333,"electricity price peak times",1,"electricity price peak times","cost","1"
"2131","5ea051f6ef1e88000bbae035",71,"Male","< 18.000£","Compulsory education",6,"right-leaning",2.25,3.08333333333333,"taxes red meat",1,"taxes red meat","cost","1"
"2132","5ea051f6ef1e88000bbae035",71,"Male","< 18.000£","Compulsory education",6,"right-leaning",2.25,3.08333333333333,"subsidies low emission foods",5,"subsidies low emission foods","subsidy","5"
"2133","5ea051f6ef1e88000bbae035",71,"Male","< 18.000£","Compulsory education",6,"right-leaning",2.25,3.08333333333333,"taxes non-recylabes",1,"taxes non-recylabes","cost","1"
"2134","5ea051f6ef1e88000bbae035",71,"Male","< 18.000£","Compulsory education",6,"right-leaning",2.25,3.08333333333333,"expand recycling",5,"expand recycling","subsidy","5"
"2135","5ea051f6ef1e88000bbae035",71,"Male","< 18.000£","Compulsory education",6,"right-leaning",2.25,3.08333333333333,"subsidies regional food",5,"subsidies regional food","subsidy","5"
"2136","5ea051f6ef1e88000bbae035",71,"Male","< 18.000£","Compulsory education",6,"right-leaning",2.25,3.08333333333333,"taxes imported food",3,"taxes imported food","cost","3"
"2137","6111b4dd6f6ac03b5e1a44ba",38,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.75,"expand public transport",7,"expand public transport","subsidy","7"
"2138","6111b4dd6f6ac03b5e1a44ba",38,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.75,"ban diesel&petrol cars",3,"ban diesel&petrol cars","cost","3"
"2139","6111b4dd6f6ac03b5e1a44ba",38,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.75,"subsidies alternative flying",5,"subsidies alternative flying","subsidy","5"
"2140","6111b4dd6f6ac03b5e1a44ba",38,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.75,"taxes air travel",3,"taxes air travel","cost","3"
"2141","6111b4dd6f6ac03b5e1a44ba",38,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.75,"subsidies RE projects",7,"subsidies RE projects","subsidy","7"
"2142","6111b4dd6f6ac03b5e1a44ba",38,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.75,"electricity price peak times",1,"electricity price peak times","cost","1"
"2143","6111b4dd6f6ac03b5e1a44ba",38,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.75,"taxes red meat",2,"taxes red meat","cost","2"
"2144","6111b4dd6f6ac03b5e1a44ba",38,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.75,"subsidies low emission foods",7,"subsidies low emission foods","subsidy","7"
"2145","6111b4dd6f6ac03b5e1a44ba",38,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.75,"taxes non-recylabes",5,"taxes non-recylabes","cost","5"
"2146","6111b4dd6f6ac03b5e1a44ba",38,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.75,"expand recycling",7,"expand recycling","subsidy","7"
"2147","6111b4dd6f6ac03b5e1a44ba",38,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.75,"subsidies regional food",7,"subsidies regional food","subsidy","7"
"2148","6111b4dd6f6ac03b5e1a44ba",38,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.75,"taxes imported food",3,"taxes imported food","cost","3"
"2149","634825209775febdbe9c9825",46,"Male","23.001£ to 30.500£","Further education",3,"left-leaning",6,3.91666666666667,"expand public transport",7,"expand public transport","subsidy","7"
"2150","634825209775febdbe9c9825",46,"Male","23.001£ to 30.500£","Further education",3,"left-leaning",6,3.91666666666667,"ban diesel&petrol cars",3,"ban diesel&petrol cars","cost","3"
"2151","634825209775febdbe9c9825",46,"Male","23.001£ to 30.500£","Further education",3,"left-leaning",6,3.91666666666667,"subsidies alternative flying",4,"subsidies alternative flying","subsidy","4"
"2152","634825209775febdbe9c9825",46,"Male","23.001£ to 30.500£","Further education",3,"left-leaning",6,3.91666666666667,"taxes air travel",1,"taxes air travel","cost","1"
"2153","634825209775febdbe9c9825",46,"Male","23.001£ to 30.500£","Further education",3,"left-leaning",6,3.91666666666667,"subsidies RE projects",7,"subsidies RE projects","subsidy","7"
"2154","634825209775febdbe9c9825",46,"Male","23.001£ to 30.500£","Further education",3,"left-leaning",6,3.91666666666667,"electricity price peak times",1,"electricity price peak times","cost","1"
"2155","634825209775febdbe9c9825",46,"Male","23.001£ to 30.500£","Further education",3,"left-leaning",6,3.91666666666667,"taxes red meat",1,"taxes red meat","cost","1"
"2156","634825209775febdbe9c9825",46,"Male","23.001£ to 30.500£","Further education",3,"left-leaning",6,3.91666666666667,"subsidies low emission foods",7,"subsidies low emission foods","subsidy","7"
"2157","634825209775febdbe9c9825",46,"Male","23.001£ to 30.500£","Further education",3,"left-leaning",6,3.91666666666667,"taxes non-recylabes",1,"taxes non-recylabes","cost","1"
"2158","634825209775febdbe9c9825",46,"Male","23.001£ to 30.500£","Further education",3,"left-leaning",6,3.91666666666667,"expand recycling",7,"expand recycling","subsidy","7"
"2159","634825209775febdbe9c9825",46,"Male","23.001£ to 30.500£","Further education",3,"left-leaning",6,3.91666666666667,"subsidies regional food",7,"subsidies regional food","subsidy","7"
"2160","634825209775febdbe9c9825",46,"Male","23.001£ to 30.500£","Further education",3,"left-leaning",6,3.91666666666667,"taxes imported food",1,"taxes imported food","cost","1"
"2161","63e538e14e8b1ae8b460d8bf",37,"Male","> 45.001£","Further education",1,"left-leaning",6,6.33333333333333,"expand public transport",7,"expand public transport","subsidy","7"
"2162","63e538e14e8b1ae8b460d8bf",37,"Male","> 45.001£","Further education",1,"left-leaning",6,6.33333333333333,"ban diesel&petrol cars",7,"ban diesel&petrol cars","cost","7"
"2163","63e538e14e8b1ae8b460d8bf",37,"Male","> 45.001£","Further education",1,"left-leaning",6,6.33333333333333,"subsidies alternative flying",7,"subsidies alternative flying","subsidy","7"
"2164","63e538e14e8b1ae8b460d8bf",37,"Male","> 45.001£","Further education",1,"left-leaning",6,6.33333333333333,"taxes air travel",5,"taxes air travel","cost","5"
"2165","63e538e14e8b1ae8b460d8bf",37,"Male","> 45.001£","Further education",1,"left-leaning",6,6.33333333333333,"subsidies RE projects",7,"subsidies RE projects","subsidy","7"
"2166","63e538e14e8b1ae8b460d8bf",37,"Male","> 45.001£","Further education",1,"left-leaning",6,6.33333333333333,"electricity price peak times",1,"electricity price peak times","cost","1"
"2167","63e538e14e8b1ae8b460d8bf",37,"Male","> 45.001£","Further education",1,"left-leaning",6,6.33333333333333,"taxes red meat",7,"taxes red meat","cost","7"
"2168","63e538e14e8b1ae8b460d8bf",37,"Male","> 45.001£","Further education",1,"left-leaning",6,6.33333333333333,"subsidies low emission foods",7,"subsidies low emission foods","subsidy","7"
"2169","63e538e14e8b1ae8b460d8bf",37,"Male","> 45.001£","Further education",1,"left-leaning",6,6.33333333333333,"taxes non-recylabes",7,"taxes non-recylabes","cost","7"
"2170","63e538e14e8b1ae8b460d8bf",37,"Male","> 45.001£","Further education",1,"left-leaning",6,6.33333333333333,"expand recycling",7,"expand recycling","subsidy","7"
"2171","63e538e14e8b1ae8b460d8bf",37,"Male","> 45.001£","Further education",1,"left-leaning",6,6.33333333333333,"subsidies regional food",7,"subsidies regional food","subsidy","7"
"2172","63e538e14e8b1ae8b460d8bf",37,"Male","> 45.001£","Further education",1,"left-leaning",6,6.33333333333333,"taxes imported food",7,"taxes imported food","cost","7"
"2173","5c780b32f2fe9400169291fb",47,"Male","30.501£ to 45.000£","Further education",9,"right-leaning",3,2,"expand public transport",4,"expand public transport","subsidy","4"
"2174","5c780b32f2fe9400169291fb",47,"Male","30.501£ to 45.000£","Further education",9,"right-leaning",3,2,"ban diesel&petrol cars",1,"ban diesel&petrol cars","cost","1"
"2175","5c780b32f2fe9400169291fb",47,"Male","30.501£ to 45.000£","Further education",9,"right-leaning",3,2,"subsidies alternative flying",1,"subsidies alternative flying","subsidy","1"
"2176","5c780b32f2fe9400169291fb",47,"Male","30.501£ to 45.000£","Further education",9,"right-leaning",3,2,"taxes air travel",1,"taxes air travel","cost","1"
"2177","5c780b32f2fe9400169291fb",47,"Male","30.501£ to 45.000£","Further education",9,"right-leaning",3,2,"subsidies RE projects",3,"subsidies RE projects","subsidy","3"
"2178","5c780b32f2fe9400169291fb",47,"Male","30.501£ to 45.000£","Further education",9,"right-leaning",3,2,"electricity price peak times",1,"electricity price peak times","cost","1"
"2179","5c780b32f2fe9400169291fb",47,"Male","30.501£ to 45.000£","Further education",9,"right-leaning",3,2,"taxes red meat",1,"taxes red meat","cost","1"
"2180","5c780b32f2fe9400169291fb",47,"Male","30.501£ to 45.000£","Further education",9,"right-leaning",3,2,"subsidies low emission foods",2,"subsidies low emission foods","subsidy","2"
"2181","5c780b32f2fe9400169291fb",47,"Male","30.501£ to 45.000£","Further education",9,"right-leaning",3,2,"taxes non-recylabes",1,"taxes non-recylabes","cost","1"
"2182","5c780b32f2fe9400169291fb",47,"Male","30.501£ to 45.000£","Further education",9,"right-leaning",3,2,"expand recycling",6,"expand recycling","subsidy","6"
"2183","5c780b32f2fe9400169291fb",47,"Male","30.501£ to 45.000£","Further education",9,"right-leaning",3,2,"subsidies regional food",2,"subsidies regional food","subsidy","2"
"2184","5c780b32f2fe9400169291fb",47,"Male","30.501£ to 45.000£","Further education",9,"right-leaning",3,2,"taxes imported food",1,"taxes imported food","cost","1"
"2185","5da9633472811e0014ed4256",68,"Male","< 18.000£","Further education",5,"left-leaning",6,5.91666666666667,"expand public transport",6,"expand public transport","subsidy","6"
"2186","5da9633472811e0014ed4256",68,"Male","< 18.000£","Further education",5,"left-leaning",6,5.91666666666667,"ban diesel&petrol cars",6,"ban diesel&petrol cars","cost","6"
"2187","5da9633472811e0014ed4256",68,"Male","< 18.000£","Further education",5,"left-leaning",6,5.91666666666667,"subsidies alternative flying",6,"subsidies alternative flying","subsidy","6"
"2188","5da9633472811e0014ed4256",68,"Male","< 18.000£","Further education",5,"left-leaning",6,5.91666666666667,"taxes air travel",6,"taxes air travel","cost","6"
"2189","5da9633472811e0014ed4256",68,"Male","< 18.000£","Further education",5,"left-leaning",6,5.91666666666667,"subsidies RE projects",7,"subsidies RE projects","subsidy","7"
"2190","5da9633472811e0014ed4256",68,"Male","< 18.000£","Further education",5,"left-leaning",6,5.91666666666667,"electricity price peak times",4,"electricity price peak times","cost","4"
"2191","5da9633472811e0014ed4256",68,"Male","< 18.000£","Further education",5,"left-leaning",6,5.91666666666667,"taxes red meat",4,"taxes red meat","cost","4"
"2192","5da9633472811e0014ed4256",68,"Male","< 18.000£","Further education",5,"left-leaning",6,5.91666666666667,"subsidies low emission foods",5,"subsidies low emission foods","subsidy","5"
"2193","5da9633472811e0014ed4256",68,"Male","< 18.000£","Further education",5,"left-leaning",6,5.91666666666667,"taxes non-recylabes",7,"taxes non-recylabes","cost","7"
"2194","5da9633472811e0014ed4256",68,"Male","< 18.000£","Further education",5,"left-leaning",6,5.91666666666667,"expand recycling",7,"expand recycling","subsidy","7"
"2195","5da9633472811e0014ed4256",68,"Male","< 18.000£","Further education",5,"left-leaning",6,5.91666666666667,"subsidies regional food",7,"subsidies regional food","subsidy","7"
"2196","5da9633472811e0014ed4256",68,"Male","< 18.000£","Further education",5,"left-leaning",6,5.91666666666667,"taxes imported food",6,"taxes imported food","cost","6"
"2197","5b90696e50f7ce00016007aa",71,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",1,1.83333333333333,"expand public transport",7,"expand public transport","subsidy","7"
"2198","5b90696e50f7ce00016007aa",71,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",1,1.83333333333333,"ban diesel&petrol cars",1,"ban diesel&petrol cars","cost","1"
"2199","5b90696e50f7ce00016007aa",71,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",1,1.83333333333333,"subsidies alternative flying",1,"subsidies alternative flying","subsidy","1"
"2200","5b90696e50f7ce00016007aa",71,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",1,1.83333333333333,"taxes air travel",1,"taxes air travel","cost","1"
"2201","5b90696e50f7ce00016007aa",71,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",1,1.83333333333333,"subsidies RE projects",1,"subsidies RE projects","subsidy","1"
"2202","5b90696e50f7ce00016007aa",71,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",1,1.83333333333333,"electricity price peak times",1,"electricity price peak times","cost","1"
"2203","5b90696e50f7ce00016007aa",71,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",1,1.83333333333333,"taxes red meat",1,"taxes red meat","cost","1"
"2204","5b90696e50f7ce00016007aa",71,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",1,1.83333333333333,"subsidies low emission foods",1,"subsidies low emission foods","subsidy","1"
"2205","5b90696e50f7ce00016007aa",71,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",1,1.83333333333333,"taxes non-recylabes",1,"taxes non-recylabes","cost","1"
"2206","5b90696e50f7ce00016007aa",71,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",1,1.83333333333333,"expand recycling",5,"expand recycling","subsidy","5"
"2207","5b90696e50f7ce00016007aa",71,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",1,1.83333333333333,"subsidies regional food",1,"subsidies regional food","subsidy","1"
"2208","5b90696e50f7ce00016007aa",71,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",1,1.83333333333333,"taxes imported food",1,"taxes imported food","cost","1"
"2209","61fa9016d42cb19beec49061",50,"Male","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.25,4.5,"expand public transport",7,"expand public transport","subsidy","7"
"2210","61fa9016d42cb19beec49061",50,"Male","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.25,4.5,"ban diesel&petrol cars",5,"ban diesel&petrol cars","cost","5"
"2211","61fa9016d42cb19beec49061",50,"Male","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.25,4.5,"subsidies alternative flying",7,"subsidies alternative flying","subsidy","7"
"2212","61fa9016d42cb19beec49061",50,"Male","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.25,4.5,"taxes air travel",2,"taxes air travel","cost","2"
"2213","61fa9016d42cb19beec49061",50,"Male","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.25,4.5,"subsidies RE projects",5,"subsidies RE projects","subsidy","5"
"2214","61fa9016d42cb19beec49061",50,"Male","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.25,4.5,"electricity price peak times",4,"electricity price peak times","cost","4"
"2215","61fa9016d42cb19beec49061",50,"Male","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.25,4.5,"taxes red meat",3,"taxes red meat","cost","3"
"2216","61fa9016d42cb19beec49061",50,"Male","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.25,4.5,"subsidies low emission foods",3,"subsidies low emission foods","subsidy","3"
"2217","61fa9016d42cb19beec49061",50,"Male","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.25,4.5,"taxes non-recylabes",5,"taxes non-recylabes","cost","5"
"2218","61fa9016d42cb19beec49061",50,"Male","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.25,4.5,"expand recycling",6,"expand recycling","subsidy","6"
"2219","61fa9016d42cb19beec49061",50,"Male","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.25,4.5,"subsidies regional food",3,"subsidies regional food","subsidy","3"
"2220","61fa9016d42cb19beec49061",50,"Male","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.25,4.5,"taxes imported food",4,"taxes imported food","cost","4"
"2221","60c9ab402f1c532d26288def",39,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.83333333333333,"expand public transport",6,"expand public transport","subsidy","6"
"2222","60c9ab402f1c532d26288def",39,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.83333333333333,"ban diesel&petrol cars",1,"ban diesel&petrol cars","cost","1"
"2223","60c9ab402f1c532d26288def",39,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.83333333333333,"subsidies alternative flying",4,"subsidies alternative flying","subsidy","4"
"2224","60c9ab402f1c532d26288def",39,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.83333333333333,"taxes air travel",4,"taxes air travel","cost","4"
"2225","60c9ab402f1c532d26288def",39,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.83333333333333,"subsidies RE projects",6,"subsidies RE projects","subsidy","6"
"2226","60c9ab402f1c532d26288def",39,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.83333333333333,"electricity price peak times",1,"electricity price peak times","cost","1"
"2227","60c9ab402f1c532d26288def",39,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.83333333333333,"taxes red meat",5,"taxes red meat","cost","5"
"2228","60c9ab402f1c532d26288def",39,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.83333333333333,"subsidies low emission foods",6,"subsidies low emission foods","subsidy","6"
"2229","60c9ab402f1c532d26288def",39,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.83333333333333,"taxes non-recylabes",6,"taxes non-recylabes","cost","6"
"2230","60c9ab402f1c532d26288def",39,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.83333333333333,"expand recycling",7,"expand recycling","subsidy","7"
"2231","60c9ab402f1c532d26288def",39,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.83333333333333,"subsidies regional food",7,"subsidies regional food","subsidy","7"
"2232","60c9ab402f1c532d26288def",39,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.83333333333333,"taxes imported food",5,"taxes imported food","cost","5"
"2233","5fa450d5cec1de08e31b8a58",43,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",2.75,2.66666666666667,"expand public transport",5,"expand public transport","subsidy","5"
"2234","5fa450d5cec1de08e31b8a58",43,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",2.75,2.66666666666667,"ban diesel&petrol cars",1,"ban diesel&petrol cars","cost","1"
"2235","5fa450d5cec1de08e31b8a58",43,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",2.75,2.66666666666667,"subsidies alternative flying",4,"subsidies alternative flying","subsidy","4"
"2236","5fa450d5cec1de08e31b8a58",43,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",2.75,2.66666666666667,"taxes air travel",3,"taxes air travel","cost","3"
"2237","5fa450d5cec1de08e31b8a58",43,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",2.75,2.66666666666667,"subsidies RE projects",4,"subsidies RE projects","subsidy","4"
"2238","5fa450d5cec1de08e31b8a58",43,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",2.75,2.66666666666667,"electricity price peak times",1,"electricity price peak times","cost","1"
"2239","5fa450d5cec1de08e31b8a58",43,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",2.75,2.66666666666667,"taxes red meat",1,"taxes red meat","cost","1"
"2240","5fa450d5cec1de08e31b8a58",43,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",2.75,2.66666666666667,"subsidies low emission foods",2,"subsidies low emission foods","subsidy","2"
"2241","5fa450d5cec1de08e31b8a58",43,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",2.75,2.66666666666667,"taxes non-recylabes",1,"taxes non-recylabes","cost","1"
"2242","5fa450d5cec1de08e31b8a58",43,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",2.75,2.66666666666667,"expand recycling",5,"expand recycling","subsidy","5"
"2243","5fa450d5cec1de08e31b8a58",43,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",2.75,2.66666666666667,"subsidies regional food",4,"subsidies regional food","subsidy","4"
"2244","5fa450d5cec1de08e31b8a58",43,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",2.75,2.66666666666667,"taxes imported food",1,"taxes imported food","cost","1"
"2245","5e766b0ba02ca51dfa1de797",60,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,5.41666666666667,"expand public transport",5,"expand public transport","subsidy","5"
"2246","5e766b0ba02ca51dfa1de797",60,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,5.41666666666667,"ban diesel&petrol cars",7,"ban diesel&petrol cars","cost","7"
"2247","5e766b0ba02ca51dfa1de797",60,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,5.41666666666667,"subsidies alternative flying",7,"subsidies alternative flying","subsidy","7"
"2248","5e766b0ba02ca51dfa1de797",60,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,5.41666666666667,"taxes air travel",7,"taxes air travel","cost","7"
"2249","5e766b0ba02ca51dfa1de797",60,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,5.41666666666667,"subsidies RE projects",7,"subsidies RE projects","subsidy","7"
"2250","5e766b0ba02ca51dfa1de797",60,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,5.41666666666667,"electricity price peak times",1,"electricity price peak times","cost","1"
"2251","5e766b0ba02ca51dfa1de797",60,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,5.41666666666667,"taxes red meat",4,"taxes red meat","cost","4"
"2252","5e766b0ba02ca51dfa1de797",60,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,5.41666666666667,"subsidies low emission foods",2,"subsidies low emission foods","subsidy","2"
"2253","5e766b0ba02ca51dfa1de797",60,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,5.41666666666667,"taxes non-recylabes",4,"taxes non-recylabes","cost","4"
"2254","5e766b0ba02ca51dfa1de797",60,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,5.41666666666667,"expand recycling",7,"expand recycling","subsidy","7"
"2255","5e766b0ba02ca51dfa1de797",60,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,5.41666666666667,"subsidies regional food",7,"subsidies regional food","subsidy","7"
"2256","5e766b0ba02ca51dfa1de797",60,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,5.41666666666667,"taxes imported food",7,"taxes imported food","cost","7"
"2257","5a7ace61eea3d300016e07fd",69,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,6.33333333333333,"expand public transport",7,"expand public transport","subsidy","7"
"2258","5a7ace61eea3d300016e07fd",69,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,6.33333333333333,"ban diesel&petrol cars",6,"ban diesel&petrol cars","cost","6"
"2259","5a7ace61eea3d300016e07fd",69,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,6.33333333333333,"subsidies alternative flying",6,"subsidies alternative flying","subsidy","6"
"2260","5a7ace61eea3d300016e07fd",69,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,6.33333333333333,"taxes air travel",5,"taxes air travel","cost","5"
"2261","5a7ace61eea3d300016e07fd",69,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,6.33333333333333,"subsidies RE projects",7,"subsidies RE projects","subsidy","7"
"2262","5a7ace61eea3d300016e07fd",69,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,6.33333333333333,"electricity price peak times",5,"electricity price peak times","cost","5"
"2263","5a7ace61eea3d300016e07fd",69,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,6.33333333333333,"taxes red meat",7,"taxes red meat","cost","7"
"2264","5a7ace61eea3d300016e07fd",69,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,6.33333333333333,"subsidies low emission foods",7,"subsidies low emission foods","subsidy","7"
"2265","5a7ace61eea3d300016e07fd",69,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,6.33333333333333,"taxes non-recylabes",7,"taxes non-recylabes","cost","7"
"2266","5a7ace61eea3d300016e07fd",69,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,6.33333333333333,"expand recycling",7,"expand recycling","subsidy","7"
"2267","5a7ace61eea3d300016e07fd",69,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,6.33333333333333,"subsidies regional food",7,"subsidies regional food","subsidy","7"
"2268","5a7ace61eea3d300016e07fd",69,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,6.33333333333333,"taxes imported food",5,"taxes imported food","cost","5"
"2269","63d69163ecd60f16ced6c9c4",26,"Male","< 18.000£","Further education",5,"left-leaning",4.25,3.83333333333333,"expand public transport",3,"expand public transport","subsidy","3"
"2270","63d69163ecd60f16ced6c9c4",26,"Male","< 18.000£","Further education",5,"left-leaning",4.25,3.83333333333333,"ban diesel&petrol cars",2,"ban diesel&petrol cars","cost","2"
"2271","63d69163ecd60f16ced6c9c4",26,"Male","< 18.000£","Further education",5,"left-leaning",4.25,3.83333333333333,"subsidies alternative flying",6,"subsidies alternative flying","subsidy","6"
"2272","63d69163ecd60f16ced6c9c4",26,"Male","< 18.000£","Further education",5,"left-leaning",4.25,3.83333333333333,"taxes air travel",4,"taxes air travel","cost","4"
"2273","63d69163ecd60f16ced6c9c4",26,"Male","< 18.000£","Further education",5,"left-leaning",4.25,3.83333333333333,"subsidies RE projects",6,"subsidies RE projects","subsidy","6"
"2274","63d69163ecd60f16ced6c9c4",26,"Male","< 18.000£","Further education",5,"left-leaning",4.25,3.83333333333333,"electricity price peak times",1,"electricity price peak times","cost","1"
"2275","63d69163ecd60f16ced6c9c4",26,"Male","< 18.000£","Further education",5,"left-leaning",4.25,3.83333333333333,"taxes red meat",1,"taxes red meat","cost","1"
