"","participant.label","type","age","gender","income","education","conservative_liberal","conservative_liberal.binary","cc_concern.mean","total_co2","rating","vignette","diet","flying","electricity","regional","recycling","commute"
"2471","6274f9115634950cf5970f1c","15",43,"Male","< 18.000£","Higher education (Bachelor, Master, PhD)",1,"left-leaning",6,1.5,1,1,"vegetarian","takes train (does not fly)","100% renewable energy supply","only regional","recycles","take the bike"
"2472","6274f9115634950cf5970f1c","16",43,"Male","< 18.000£","Higher education (Bachelor, Master, PhD)",1,"left-leaning",6,1.5,7,12,"meat-based","flies 2/year","100% renewable energy supply","regional and imported","recycles","takes the bus"
"2473","6274f9115634950cf5970f1c","2.",43,"Male","< 18.000£","Higher education (Bachelor, Master, PhD)",1,"left-leaning",6,1.5,8,15,"meat-based","flies 2/year","mixed energy supply","only regional","does not recycle","take the bike"
"2474","6274f9115634950cf5970f1c","3.",43,"Male","< 18.000£","Higher education (Bachelor, Master, PhD)",1,"left-leaning",6,1.5,5,5,"vegetarian","takes train (does not fly)","mixed energy supply","only regional","does not recycle","take the bike"
"2475","6274f9115634950cf5970f1c","4.",43,"Male","< 18.000£","Higher education (Bachelor, Master, PhD)",1,"left-leaning",6,1.5,9,16,"meat-based","flies 2/year","mixed energy supply","regional and imported","does not recycle","takes the bus"
"2476","6274f9115634950cf5970f1c","5.",43,"Male","< 18.000£","Higher education (Bachelor, Master, PhD)",1,"left-leaning",6,1.5,6,9,"vegetarian","flies 2/year","100% renewable energy supply","only regional","does not recycle","takes the bus"
"2477","6274f9115634950cf5970f1c","6.",43,"Male","< 18.000£","Higher education (Bachelor, Master, PhD)",1,"left-leaning",6,1.5,6,8,"meat-based","takes train (does not fly)","mixed energy supply","regional and imported","recycles","take the bike"
"2478","6274f9115634950cf5970f1c","7.",43,"Male","< 18.000£","Higher education (Bachelor, Master, PhD)",1,"left-leaning",6,1.5,3,2,"vegetarian","takes train (does not fly)","100% renewable energy supply","regional and imported","recycles","takes the bus"
"2479","6274f9115634950cf5970f1c","8.",43,"Male","< 18.000£","Higher education (Bachelor, Master, PhD)",1,"left-leaning",6,1.5,6,4,"meat-based","takes train (does not fly)","100% renewable energy supply","only regional","does not recycle","takes the bus"
"2480","6274f9115634950cf5970f1c","9.",43,"Male","< 18.000£","Higher education (Bachelor, Master, PhD)",1,"left-leaning",6,1.5,7,13,"vegetarian","flies 2/year","mixed energy supply","regional and imported","recycles","take the bike"
"2481","6277fb597942c07d74b16b98","1.",33,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,10.5,6,6,"vegetarian","flies 2/year","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"2482","6277fb597942c07d74b16b98","10",33,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,10.5,5,13,"vegetarian","flies 2/year","mixed energy supply","regional and imported","recycles","take the bike"
"2483","6277fb597942c07d74b16b98","11",33,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,10.5,4,7,"vegetarian","takes train (does not fly)","mixed energy supply","regional and imported","does not recycle","takes the bus"
"2484","6277fb597942c07d74b16b98","12",33,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,10.5,3,2,"vegetarian","takes train (does not fly)","100% renewable energy supply","regional and imported","recycles","takes the bus"
"2485","6277fb597942c07d74b16b98","13",33,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,10.5,6,8,"meat-based","takes train (does not fly)","mixed energy supply","regional and imported","recycles","take the bike"
"2486","6277fb597942c07d74b16b98","14",33,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,10.5,6,10,"meat-based","flies 2/year","100% renewable energy supply","only regional","does not recycle","take the bike"
"2487","6277fb597942c07d74b16b98","15",33,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,10.5,5,14,"vegetarian","flies 2/year","mixed energy supply","only regional","recycles","takes the bus"
"2488","6277fb597942c07d74b16b98","16",33,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,10.5,6,4,"meat-based","takes train (does not fly)","100% renewable energy supply","only regional","does not recycle","takes the bus"
"2489","6277fb597942c07d74b16b98","2.",33,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,10.5,6,15,"meat-based","flies 2/year","mixed energy supply","only regional","does not recycle","take the bike"
"2490","6277fb597942c07d74b16b98","3.",33,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,10.5,4,12,"meat-based","flies 2/year","100% renewable energy supply","regional and imported","recycles","takes the bus"
"2491","6277fb597942c07d74b16b98","4.",33,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,10.5,5,3,"meat-based","takes train (does not fly)","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"2492","6277fb597942c07d74b16b98","5.",33,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,10.5,3,5,"vegetarian","takes train (does not fly)","mixed energy supply","only regional","does not recycle","take the bike"
"2493","6277fb597942c07d74b16b98","6.",33,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,10.5,2,1,"vegetarian","takes train (does not fly)","100% renewable energy supply","only regional","recycles","take the bike"
"2494","6277fb597942c07d74b16b98","7.",33,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,10.5,4,9,"vegetarian","flies 2/year","100% renewable energy supply","only regional","does not recycle","takes the bus"
"2495","6277fb597942c07d74b16b98","8.",33,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,10.5,5,11,"meat-based","takes train (does not fly)","mixed energy supply","only regional","recycles","takes the bus"
"2496","6277fb597942c07d74b16b98","9.",33,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,10.5,5,16,"meat-based","flies 2/year","mixed energy supply","regional and imported","does not recycle","takes the bus"
"2497","627e76aae54a59191fa81f08","1.",22,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",2,"left-leaning",5.5,4.8,4,6,"vegetarian","flies 2/year","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"2498","627e76aae54a59191fa81f08","10",22,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",2,"left-leaning",5.5,4.8,7,12,"meat-based","flies 2/year","100% renewable energy supply","regional and imported","recycles","takes the bus"
"2499","627e76aae54a59191fa81f08","11",22,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",2,"left-leaning",5.5,4.8,5,8,"meat-based","takes train (does not fly)","mixed energy supply","regional and imported","recycles","take the bike"
"2500","627e76aae54a59191fa81f08","12",22,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",2,"left-leaning",5.5,4.8,6,3,"meat-based","takes train (does not fly)","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"2501","627e76aae54a59191fa81f08","13",22,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",2,"left-leaning",5.5,4.8,7,10,"meat-based","flies 2/year","100% renewable energy supply","only regional","does not recycle","take the bike"
"2502","627e76aae54a59191fa81f08","14",22,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",2,"left-leaning",5.5,4.8,2,2,"vegetarian","takes train (does not fly)","100% renewable energy supply","regional and imported","recycles","takes the bus"
"2503","627e76aae54a59191fa81f08","15",22,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",2,"left-leaning",5.5,4.8,5,14,"vegetarian","flies 2/year","mixed energy supply","only regional","recycles","takes the bus"
"2504","627e76aae54a59191fa81f08","16",22,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",2,"left-leaning",5.5,4.8,2,1,"vegetarian","takes train (does not fly)","100% renewable energy supply","only regional","recycles","take the bike"
"2505","627e76aae54a59191fa81f08","2.",22,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",2,"left-leaning",5.5,4.8,6,5,"vegetarian","takes train (does not fly)","mixed energy supply","only regional","does not recycle","take the bike"
"2506","627e76aae54a59191fa81f08","3.",22,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",2,"left-leaning",5.5,4.8,7,16,"meat-based","flies 2/year","mixed energy supply","regional and imported","does not recycle","takes the bus"
"2507","627e76aae54a59191fa81f08","4.",22,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",2,"left-leaning",5.5,4.8,7,11,"meat-based","takes train (does not fly)","mixed energy supply","only regional","recycles","takes the bus"
"2508","627e76aae54a59191fa81f08","5.",22,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",2,"left-leaning",5.5,4.8,6,9,"vegetarian","flies 2/year","100% renewable energy supply","only regional","does not recycle","takes the bus"
"2509","627e76aae54a59191fa81f08","6.",22,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",2,"left-leaning",5.5,4.8,7,15,"meat-based","flies 2/year","mixed energy supply","only regional","does not recycle","take the bike"
"2510","627e76aae54a59191fa81f08","7.",22,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",2,"left-leaning",5.5,4.8,6,13,"vegetarian","flies 2/year","mixed energy supply","regional and imported","recycles","take the bike"
"2511","627e76aae54a59191fa81f08","8.",22,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",2,"left-leaning",5.5,4.8,4,4,"meat-based","takes train (does not fly)","100% renewable energy supply","only regional","does not recycle","takes the bus"
"2512","627e76aae54a59191fa81f08","9.",22,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",2,"left-leaning",5.5,4.8,7,7,"vegetarian","takes train (does not fly)","mixed energy supply","regional and imported","does not recycle","takes the bus"
"2513","62a0f6d97132dba61b6ea5b1","1.",31,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,5.9,6,8,"meat-based","takes train (does not fly)","mixed energy supply","regional and imported","recycles","take the bike"
"2514","62a0f6d97132dba61b6ea5b1","10",31,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,5.9,5,5,"vegetarian","takes train (does not fly)","mixed energy supply","only regional","does not recycle","take the bike"
"2515","62a0f6d97132dba61b6ea5b1","11",31,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,5.9,6,15,"meat-based","flies 2/year","mixed energy supply","only regional","does not recycle","take the bike"
"2516","62a0f6d97132dba61b6ea5b1","12",31,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,5.9,5,14,"vegetarian","flies 2/year","mixed energy supply","only regional","recycles","takes the bus"
"2517","62a0f6d97132dba61b6ea5b1","13",31,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,5.9,7,9,"vegetarian","flies 2/year","100% renewable energy supply","only regional","does not recycle","takes the bus"
"2518","62a0f6d97132dba61b6ea5b1","14",31,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,5.9,3,2,"vegetarian","takes train (does not fly)","100% renewable energy supply","regional and imported","recycles","takes the bus"
"2519","62a0f6d97132dba61b6ea5b1","15",31,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,5.9,1,1,"vegetarian","takes train (does not fly)","100% renewable energy supply","only regional","recycles","take the bike"
"2520","62a0f6d97132dba61b6ea5b1","16",31,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,5.9,4,6,"vegetarian","flies 2/year","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"2521","62a0f6d97132dba61b6ea5b1","2.",31,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,5.9,7,3,"meat-based","takes train (does not fly)","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"2522","62a0f6d97132dba61b6ea5b1","3.",31,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,5.9,5,11,"meat-based","takes train (does not fly)","mixed energy supply","only regional","recycles","takes the bus"
"2523","62a0f6d97132dba61b6ea5b1","4.",31,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,5.9,9,16,"meat-based","flies 2/year","mixed energy supply","regional and imported","does not recycle","takes the bus"
"2524","62a0f6d97132dba61b6ea5b1","5.",31,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,5.9,7,7,"vegetarian","takes train (does not fly)","mixed energy supply","regional and imported","does not recycle","takes the bus"
"2525","62a0f6d97132dba61b6ea5b1","6.",31,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,5.9,7,12,"meat-based","flies 2/year","100% renewable energy supply","regional and imported","recycles","takes the bus"
"2526","62a0f6d97132dba61b6ea5b1","7.",31,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,5.9,5,10,"meat-based","flies 2/year","100% renewable energy supply","only regional","does not recycle","take the bike"
"2527","62a0f6d97132dba61b6ea5b1","8.",31,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,5.9,4,4,"meat-based","takes train (does not fly)","100% renewable energy supply","only regional","does not recycle","takes the bus"
"2528","62a0f6d97132dba61b6ea5b1","9.",31,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,5.9,7,13,"vegetarian","flies 2/year","mixed energy supply","regional and imported","recycles","take the bike"
"2529","62a133f31c71d01e25386981","1.",47,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4,3.8,4,13,"vegetarian","flies 2/year","mixed energy supply","regional and imported","recycles","take the bike"
"2530","62a133f31c71d01e25386981","10",47,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4,3.8,3,2,"vegetarian","takes train (does not fly)","100% renewable energy supply","regional and imported","recycles","takes the bus"
"2531","62a133f31c71d01e25386981","11",47,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4,3.8,6,15,"meat-based","flies 2/year","mixed energy supply","only regional","does not recycle","take the bike"
"2532","62a133f31c71d01e25386981","12",47,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4,3.8,6,9,"vegetarian","flies 2/year","100% renewable energy supply","only regional","does not recycle","takes the bus"
"2533","62a133f31c71d01e25386981","13",47,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4,3.8,5,4,"meat-based","takes train (does not fly)","100% renewable energy supply","only regional","does not recycle","takes the bus"
"2534","62a133f31c71d01e25386981","14",47,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4,3.8,6,14,"vegetarian","flies 2/year","mixed energy supply","only regional","recycles","takes the bus"
"2535","62a133f31c71d01e25386981","15",47,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4,3.8,7,10,"meat-based","flies 2/year","100% renewable energy supply","only regional","does not recycle","take the bike"
"2536","62a133f31c71d01e25386981","16",47,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4,3.8,7,16,"meat-based","flies 2/year","mixed energy supply","regional and imported","does not recycle","takes the bus"
"2537","62a133f31c71d01e25386981","2.",47,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4,3.8,3,1,"vegetarian","takes train (does not fly)","100% renewable energy supply","only regional","recycles","take the bike"
"2538","62a133f31c71d01e25386981","3.",47,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4,3.8,5,7,"vegetarian","takes train (does not fly)","mixed energy supply","regional and imported","does not recycle","takes the bus"
"2539","62a133f31c71d01e25386981","4.",47,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4,3.8,4,5,"vegetarian","takes train (does not fly)","mixed energy supply","only regional","does not recycle","take the bike"
"2540","62a133f31c71d01e25386981","5.",47,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4,3.8,7,6,"vegetarian","flies 2/year","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"2541","62a133f31c71d01e25386981","6.",47,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4,3.8,5,11,"meat-based","takes train (does not fly)","mixed energy supply","only regional","recycles","takes the bus"
"2542","62a133f31c71d01e25386981","7.",47,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4,3.8,6,3,"meat-based","takes train (does not fly)","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"2543","62a133f31c71d01e25386981","8.",47,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4,3.8,8,12,"meat-based","flies 2/year","100% renewable energy supply","regional and imported","recycles","takes the bus"
"2544","62a133f31c71d01e25386981","9.",47,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4,3.8,5,8,"meat-based","takes train (does not fly)","mixed energy supply","regional and imported","recycles","take the bike"
"2545","62b0a3fa60084743d22ad31c","1.",33,"Female","18.000£ to 23.000£","Further education",5,"left-leaning",5,8.4,4,5,"vegetarian","takes train (does not fly)","mixed energy supply","only regional","does not recycle","take the bike"
"2546","62b0a3fa60084743d22ad31c","10",33,"Female","18.000£ to 23.000£","Further education",5,"left-leaning",5,8.4,7,12,"meat-based","flies 2/year","100% renewable energy supply","regional and imported","recycles","takes the bus"
"2547","62b0a3fa60084743d22ad31c","11",33,"Female","18.000£ to 23.000£","Further education",5,"left-leaning",5,8.4,6,9,"vegetarian","flies 2/year","100% renewable energy supply","only regional","does not recycle","takes the bus"
"2548","62b0a3fa60084743d22ad31c","12",33,"Female","18.000£ to 23.000£","Further education",5,"left-leaning",5,8.4,9,16,"meat-based","flies 2/year","mixed energy supply","regional and imported","does not recycle","takes the bus"
"2549","62b0a3fa60084743d22ad31c","13",33,"Female","18.000£ to 23.000£","Further education",5,"left-leaning",5,8.4,5,2,"vegetarian","takes train (does not fly)","100% renewable energy supply","regional and imported","recycles","takes the bus"
"2550","62b0a3fa60084743d22ad31c","14",33,"Female","18.000£ to 23.000£","Further education",5,"left-leaning",5,8.4,5,10,"meat-based","flies 2/year","100% renewable energy supply","only regional","does not recycle","take the bike"
"2551","62b0a3fa60084743d22ad31c","15",33,"Female","18.000£ to 23.000£","Further education",5,"left-leaning",5,8.4,6,13,"vegetarian","flies 2/year","mixed energy supply","regional and imported","recycles","take the bike"
"2552","62b0a3fa60084743d22ad31c","16",33,"Female","18.000£ to 23.000£","Further education",5,"left-leaning",5,8.4,4,11,"meat-based","takes train (does not fly)","mixed energy supply","only regional","recycles","takes the bus"
"2553","62b0a3fa60084743d22ad31c","2.",33,"Female","18.000£ to 23.000£","Further education",5,"left-leaning",5,8.4,6,6,"vegetarian","flies 2/year","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"2554","62b0a3fa60084743d22ad31c","3.",33,"Female","18.000£ to 23.000£","Further education",5,"left-leaning",5,8.4,6,8,"meat-based","takes train (does not fly)","mixed energy supply","regional and imported","recycles","take the bike"
"2555","62b0a3fa60084743d22ad31c","4.",33,"Female","18.000£ to 23.000£","Further education",5,"left-leaning",5,8.4,1,1,"vegetarian","takes train (does not fly)","100% renewable energy supply","only regional","recycles","take the bike"
"2556","62b0a3fa60084743d22ad31c","5.",33,"Female","18.000£ to 23.000£","Further education",5,"left-leaning",5,8.4,6,15,"meat-based","flies 2/year","mixed energy supply","only regional","does not recycle","take the bike"
"2557","62b0a3fa60084743d22ad31c","6.",33,"Female","18.000£ to 23.000£","Further education",5,"left-leaning",5,8.4,4,14,"vegetarian","flies 2/year","mixed energy supply","only regional","recycles","takes the bus"
"2558","62b0a3fa60084743d22ad31c","7.",33,"Female","18.000£ to 23.000£","Further education",5,"left-leaning",5,8.4,6,3,"meat-based","takes train (does not fly)","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"2559","62b0a3fa60084743d22ad31c","8.",33,"Female","18.000£ to 23.000£","Further education",5,"left-leaning",5,8.4,6,4,"meat-based","takes train (does not fly)","100% renewable energy supply","only regional","does not recycle","takes the bus"
"2560","62b0a3fa60084743d22ad31c","9.",33,"Female","18.000£ to 23.000£","Further education",5,"left-leaning",5,8.4,5,7,"vegetarian","takes train (does not fly)","mixed energy supply","regional and imported","does not recycle","takes the bus"
"2561","62b5d90d09660072824f68cf","1.",37,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",5,5.3,3,3,"meat-based","takes train (does not fly)","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"2562","62b5d90d09660072824f68cf","10",37,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",5,5.3,7,16,"meat-based","flies 2/year","mixed energy supply","regional and imported","does not recycle","takes the bus"
"2563","62b5d90d09660072824f68cf","11",37,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",5,5.3,5,6,"vegetarian","flies 2/year","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"2564","62b5d90d09660072824f68cf","12",37,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",5,5.3,3,2,"vegetarian","takes train (does not fly)","100% renewable energy supply","regional and imported","recycles","takes the bus"
"2565","62b5d90d09660072824f68cf","13",37,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",5,5.3,5,15,"meat-based","flies 2/year","mixed energy supply","only regional","does not recycle","take the bike"
"2566","62b5d90d09660072824f68cf","14",37,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",5,5.3,4,1,"vegetarian","takes train (does not fly)","100% renewable energy supply","only regional","recycles","take the bike"
"2567","62b5d90d09660072824f68cf","15",37,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",5,5.3,4,11,"meat-based","takes train (does not fly)","mixed energy supply","only regional","recycles","takes the bus"
"2568","62b5d90d09660072824f68cf","16",37,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",5,5.3,5,13,"vegetarian","flies 2/year","mixed energy supply","regional and imported","recycles","take the bike"
"2569","62b5d90d09660072824f68cf","2.",37,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",5,5.3,3,5,"vegetarian","takes train (does not fly)","mixed energy supply","only regional","does not recycle","take the bike"
"2570","62b5d90d09660072824f68cf","3.",37,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",5,5.3,5,7,"vegetarian","takes train (does not fly)","mixed energy supply","regional and imported","does not recycle","takes the bus"
"2571","62b5d90d09660072824f68cf","4.",37,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",5,5.3,5,4,"meat-based","takes train (does not fly)","100% renewable energy supply","only regional","does not recycle","takes the bus"
"2572","62b5d90d09660072824f68cf","5.",37,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",5,5.3,4,14,"vegetarian","flies 2/year","mixed energy supply","only regional","recycles","takes the bus"
"2573","62b5d90d09660072824f68cf","6.",37,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",5,5.3,5,8,"meat-based","takes train (does not fly)","mixed energy supply","regional and imported","recycles","take the bike"
"2574","62b5d90d09660072824f68cf","7.",37,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",5,5.3,6,9,"vegetarian","flies 2/year","100% renewable energy supply","only regional","does not recycle","takes the bus"
"2575","62b5d90d09660072824f68cf","8.",37,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",5,5.3,7,10,"meat-based","flies 2/year","100% renewable energy supply","only regional","does not recycle","take the bike"
"2576","62b5d90d09660072824f68cf","9.",37,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",5,5.3,6,12,"meat-based","flies 2/year","100% renewable energy supply","regional and imported","recycles","takes the bus"
"2577","62b84bc871daedd6295f2a55","1.",55,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,6.3,6,6,"vegetarian","flies 2/year","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"2578","62b84bc871daedd6295f2a55","10",55,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,6.3,3,1,"vegetarian","takes train (does not fly)","100% renewable energy supply","only regional","recycles","take the bike"
"2579","62b84bc871daedd6295f2a55","11",55,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,6.3,7,16,"meat-based","flies 2/year","mixed energy supply","regional and imported","does not recycle","takes the bus"
"2580","62b84bc871daedd6295f2a55","12",55,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,6.3,4,3,"meat-based","takes train (does not fly)","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"2581","62b84bc871daedd6295f2a55","13",55,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,6.3,3,11,"meat-based","takes train (does not fly)","mixed energy supply","only regional","recycles","takes the bus"
"2582","62b84bc871daedd6295f2a55","14",55,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,6.3,6,9,"vegetarian","flies 2/year","100% renewable energy supply","only regional","does not recycle","takes the bus"
"2583","62b84bc871daedd6295f2a55","15",55,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,6.3,5,4,"meat-based","takes train (does not fly)","100% renewable energy supply","only regional","does not recycle","takes the bus"
"2584","62b84bc871daedd6295f2a55","16",55,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,6.3,6,13,"vegetarian","flies 2/year","mixed energy supply","regional and imported","recycles","take the bike"
"2585","62b84bc871daedd6295f2a55","2.",55,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,6.3,4,5,"vegetarian","takes train (does not fly)","mixed energy supply","only regional","does not recycle","take the bike"
"2586","62b84bc871daedd6295f2a55","3.",55,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,6.3,5,8,"meat-based","takes train (does not fly)","mixed energy supply","regional and imported","recycles","take the bike"
"2587","62b84bc871daedd6295f2a55","4.",55,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,6.3,6,14,"vegetarian","flies 2/year","mixed energy supply","only regional","recycles","takes the bus"
"2588","62b84bc871daedd6295f2a55","5.",55,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,6.3,6,15,"meat-based","flies 2/year","mixed energy supply","only regional","does not recycle","take the bike"
"2589","62b84bc871daedd6295f2a55","6.",55,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,6.3,6,10,"meat-based","flies 2/year","100% renewable energy supply","only regional","does not recycle","take the bike"
"2590","62b84bc871daedd6295f2a55","7.",55,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,6.3,5,7,"vegetarian","takes train (does not fly)","mixed energy supply","regional and imported","does not recycle","takes the bus"
